OrderID,OrderDate,Region,Category,Product,UnitPrice,Quantity,DiscountRate,GrossSales,NetSales,Cost,Profit,PaymentMethod,Month,MonthNum,Quarter
ORD-2025-1809,2025-12-17 00:50:26.522101,West,Home & Kitchen,Air Fryer,263.71,4,0.05,1054.84,1002.1,646.18,355.92,Credit Card,Dec,12,Q4
ORD-2025-1810,2025-10-23 09:20:52.043369,North,Electronics,Smartphone,438.53,2,0.05,877.06,833.21,592.18,241.03,UPI / Wallet,Oct,10,Q4
ORD-2025-1811,2025-08-15 11:24:34.228523,South,Electronics,Headphones,375.76,4,0.0,1503.04,1503.04,1013.46,489.58,UPI / Wallet,Aug,8,Q3
ORD-2025-1812,2025-07-16 17:22:28.123436,East,Apparel,Jacket,27.7,4,0.1,110.8,99.72,63.95,35.77,UPI / Wallet,Jul,7,Q3
ORD-2025-1813,2025-08-23 08:50:50.542118,North,Sports & Outdoors,Dumbbell Set,214.04,3,0.1,642.12,577.91,369.34,208.57,Debit Card,Aug,8,Q3
ORD-2025-1814,2025-03-25 04:23:01.150959,East,Home & Kitchen,Blender,278.14,1,0.1,278.14,250.33,145.74,104.59,Credit Card,Mar,3,Q1
ORD-2025-1815,2025-04-12 02:15:42.785654,South,Sports & Outdoors,Yoga Mat,349.28,4,0.2,1397.12,1117.7,788.81,328.89,Credit Card,Apr,4,Q2
ORD-2025-1816,2025-01-03 10:17:18.865721,East,Electronics,Headphones,304.24,5,0.2,1521.2,1216.96,883.36,333.6,Debit Card,Jan,1,Q1
ORD-2025-1817,2025-12-10 01:15:39.783152,North,Sports & Outdoors,Bicycle,30.17,4,0.05,120.68,114.65,76.86,37.79,Credit Card,Dec,12,Q4
ORD-2025-1818,2025-09-08 11:00:33.027522,South,Electronics,Smartwatch,250.32,1,0.0,250.32,250.32,156.39,93.93,Credit Card,Sep,9,Q3
ORD-2025-1819,2025-02-20 02:12:06.605504,West,Beauty & Care,Skincare Set,97.62,2,0.05,195.24,185.48,113.52,71.96,Debit Card,Feb,2,Q1
ORD-2025-1820,2025-11-04 20:04:36.230191,North,Sports & Outdoors,Water Bottle,51.19,2,0.15,102.38,87.02,47.91,39.11,,Nov,11,Q4
ORD-2025-1821,2025-01-28 00:27:37.381150,South,Beauty & Care,Hair Dryer,39.84,4,0.15,159.36,135.46,82.3,53.16,Credit Card,Jan,1,Q1
ORD-2025-1822,2025-10-19 10:37:43.886572,East,Beauty & Care,Skincare Set,35.53,1,0.1,35.53,31.98,17.16,14.82,Debit Card,Oct,10,Q4
ORD-2025-1823,2025-02-22 12:29:25.471226,North,Sports & Outdoors,Bicycle,272.13,2,0.0,544.26,544.26,276.92,267.34,UPI / Wallet,Feb,2,Q1
ORD-2025-1824,2025-07-17 15:13:57.698081,East,Sports & Outdoors,Dumbbell Set,174.42,1,0.05,174.42,165.7,80.61,85.09,UPI / Wallet,Jul,7,Q3
ORD-2025-1825,2025-11-18 19:14:09.708090,South,Sports & Outdoors,Yoga Mat,106.29,2,0.0,212.58,212.58,134.16,78.42,Credit Card,Nov,11,Q4
ORD-2025-1826,2025-04-15 03:07:21.367806,East,Electronics,Smartwatch,744.04,2,0.0,1488.08,1488.08,1080.17,407.91,UPI / Wallet,Apr,4,Q2
ORD-2025-1827,2025-04-02 23:40:47.039199,East,Apparel,Jeans,138.09,4,0.15,552.36,469.51,261.6,207.91,Credit Card,Apr,4,Q2
ORD-2025-1828,2025-05-20 22:52:44.637197,North,Sports & Outdoors,Dumbbell Set,88.3,4,0.0,353.2,353.2,273.55,79.65,Credit Card,May,5,Q2
ORD-2025-1829,2025-10-24 21:46:41.334445,South,Apparel,Sneakers,171.91,5,0.15,859.55,730.62,437.29,293.33,UPI / Wallet,Oct,10,Q4
ORD-2025-1830,2025-09-18 11:26:58.348623,North,Beauty & Care,Perfume,102.32,2,0.0,204.64,204.64,140.99,63.65,Credit Card,Sep,9,Q3
ORD-2025-1831,2025-11-16 16:14:00.700583,East,Sports & Outdoors,Dumbbell Set,140.87,5,0.0,704.35,704.35,356.33,348.02,UPI / Wallet,Nov,11,Q4
ORD-2025-1832,2025-03-17 06:56:44.837364,South,Apparel,Jeans,63.95,5,0.1,319.75,287.78,156.12,131.66,Cash on Delivery,Mar,3,Q1
ORD-2025-1833,2025-04-13 07:24:22.218515,East,Apparel,Sneakers,81.18,5,0.0,405.9,405.9,247.46,158.44,Debit Card,Apr,4,Q2
ORD-2025-1834,2025-01-05 06:00:18.015012,North,Sports & Outdoors,Bicycle,290.9,4,0.05,1163.6,1105.42,641.65,463.77,Credit Card,Jan,1,Q1
ORD-2025-1835,2025-10-04 20:53:50.692243,West,Home & Kitchen,Cookware Set,140.33,1,0.0,140.33,140.33,74.99,65.34,Credit Card,Oct,10,Q4
ORD-2025-1836,2025-01-04 22:43:08.156797,West,Apparel,Jacket,58.66,3,0.0,175.98,175.98,91.56,84.42,Credit Card,Jan,1,Q1
ORD-2025-1837,2025-12-02 18:23:43.185988,East,Electronics,Headphones,888.68,5,0.0,4443.4,4443.4,3118.99,1324.41,Credit Card,Dec,12,Q4
ORD-2025-1838,2025-01-03 03:00:09.007506,East,Apparel,Jeans,166.4,1,0.05,166.4,158.08,77.04,81.04,UPI / Wallet,Jan,1,Q1
ORD-2025-1839,2025-08-29 17:51:17.564637,South,Home & Kitchen,Blender,70.92,3,0.0,212.76,212.76,126.18,86.58,UPI / Wallet,Aug,8,Q3
ORD-2025-1840,2025-04-02 09:06:27.322768,North,Home & Kitchen,Air Fryer,291.07,5,0.05,1455.35,1382.58,1021.62,360.96,Credit Card,Apr,4,Q2
ORD-2025-1841,2025-07-13 09:13:39.683069,East,Apparel,Jeans,65.01,5,0.05,325.05,308.8,177.76,131.04,Debit Card,Jul,7,Q3
ORD-2025-1842,2025-06-25 04:03:48.190158,West,Home & Kitchen,Blender,134.15,4,0.05,536.6,509.77,309.18,200.59,Credit Card,Jun,6,Q2
ORD-2025-1843,2025-03-20 00:31:13.561301,East,Electronics,Smartwatch,838.59,2,0.0,1677.18,1677.18,1253.93,423.25,UPI / Wallet,Mar,3,Q1
ORD-2025-1844,2025-11-19 09:48:29.424520,North,Beauty & Care,Makeup Kit,78.91,1,0.0,78.91,78.91,48.95,29.96,UPI / Wallet,Nov,11,Q4
ORD-2025-1845,2025-05-04 06:08:42.435362,South,Beauty & Care,Perfume,83.33,5,0.0,416.65,416.65,236.94,179.71,UPI / Wallet,May,5,Q2
ORD-2025-1846,2025-01-24 09:01:39.082568,North,Electronics,Smartphone,934.36,3,0.0,2803.08,2803.08,1495.9,1307.18,UPI / Wallet,Jan,1,Q1
ORD-2025-1847,2025-01-17 16:44:02.201834,East,Beauty & Care,Makeup Kit,66.03,4,0.05,264.12,250.91,133.43,117.48,UPI / Wallet,Jan,1,Q1
ORD-2025-1848,2025-10-27 00:46:50.341951,North,Sports & Outdoors,Water Bottle,386.81,4,0.0,1547.24,1547.24,794.34,752.9,Credit Card,Oct,10,Q4
ORD-2025-1849,2025-09-02 09:17:15.863219,South,Beauty & Care,Skincare Set,33.11,5,0.05,165.55,157.27,100.29,56.98,,Sep,9,Q3
ORD-2025-1850,2025-04-25 18:08:06.405337,North,Electronics,Smartwatch,574.84,1,0.05,574.84,546.1,386.24,159.86,Credit Card,Apr,4,Q2
ORD-2025-1851,2025-05-13 08:43:38.181818,South,Apparel,Jeans,137.78,4,0.0,551.12,551.12,413.91,137.21,Credit Card,May,5,Q2
ORD-2025-1852,2025-10-26 17:29:40.483736,North,Apparel,Jacket,27.88,5,0.2,139.4,111.52,64.66,46.86,Credit Card,Oct,10,Q4
ORD-2025-1853,2025-12-07 14:58:20.917431,North,Home & Kitchen,Coffee Maker,264.1,5,0.05,1320.5,1254.47,611.18,643.29,Credit Card,Dec,12,Q4
ORD-2025-1854,2025-01-22 13:18:39.933277,West,Sports & Outdoors,Dumbbell Set,54.69,2,0.1,109.38,98.44,48.28,50.16,Credit Card,Jan,1,Q1
ORD-2025-1855,2025-01-01 07:17:09.858215,East,Home & Kitchen,Coffee Maker,198.9,3,0.0,596.7,596.7,292.02,304.68,,Jan,1,Q1
ORD-2025-1856,2025-08-20 22:33:31.676397,South,Electronics,Laptop,438.3,1,0.2,438.3,350.64,256.66,93.98,Debit Card,Aug,8,Q3
ORD-2025-1857,2025-11-11 12:22:13.110925,West,Apparel,Sneakers,168.55,3,0.0,505.65,505.65,353.29,152.36,Credit Card,Nov,11,Q4
ORD-2025-1858,2025-01-05 13:17:27.873227,East,Electronics,Headphones,1014.24,4,0.05,4056.96,3854.11,2105.39,1748.72,UPI / Wallet,Jan,1,Q1
ORD-2025-1859,2025-09-22 17:27:16.363636,West,Apparel,Jeans,153.68,1,0.1,153.68,138.31,80.2,58.11,Cash on Delivery,Sep,9,Q3
ORD-2025-1860,2025-09-11 19:09:21.467889,North,Beauty & Care,Perfume,108.31,2,0.1,216.62,194.96,106.3,88.66,UPI / Wallet,Sep,9,Q3
ORD-2025-1861,2025-03-08 11:38:58.949124,North,Home & Kitchen,Cookware Set,64.07,3,0.0,192.21,192.21,97.55,94.66,Credit Card,Mar,3,Q1
ORD-2025-1862,2025-01-03 10:17:18.865721,West,Electronics,Laptop,894.74,5,0.05,4473.7,4250.01,2992.12,1257.89,Cash on Delivery,Jan,1,Q1
ORD-2025-1863,2025-12-14 14:33:07.656380,West,Apparel,Sneakers,71.61,5,0.0,358.05,358.05,204.73,153.32,Credit Card,Dec,12,Q4
ORD-2025-1864,2025-08-29 10:34:07.706422,North,Beauty & Care,Makeup Kit,116.85,4,0.15,467.4,397.29,258.09,139.2,UPI / Wallet,Aug,8,Q3
ORD-2025-1865,2025-01-22 13:18:39.933277,South,Apparel,T-Shirt,131.83,3,0.05,395.49,375.72,219.49,156.23,,Jan,1,Q1
ORD-2025-1866,2025-05-08 19:26:10.308590,East,Home & Kitchen,Air Fryer,142.42,4,0.05,569.68,541.2,323.69,217.51,Credit Card,May,5,Q2
ORD-2025-1867,2025-07-04 13:55:53.794829,East,Beauty & Care,Hair Dryer,44.3,2,0.1,88.6,79.74,45.26,34.48,Credit Card,Jul,7,Q3
ORD-2025-1868,2025-08-14 20:50:14.512093,South,Home & Kitchen,Cookware Set,309.18,1,0.1,309.18,278.26,177.76,100.5,Cash on Delivery,Aug,8,Q3
ORD-2025-1869,2025-06-27 14:21:07.055879,South,Electronics,Smartwatch,594.49,3,0.0,1783.47,1783.47,870.52,912.95,Credit Card,Jun,6,Q2
ORD-2025-1870,2025-01-07 16:17:36.880733,East,Home & Kitchen,Coffee Maker,214.5,4,0.15,858.0,729.3,388.21,341.09,UPI / Wallet,Jan,1,Q1
ORD-2025-1871,2025-12-24 07:42:23.119266,North,Beauty & Care,Hair Dryer,94.57,5,0.0,472.85,472.85,249.86,222.99,Credit Card,Dec,12,Q4
ORD-2025-1872,2025-06-06 15:36:46.839032,North,Home & Kitchen,Blender,346.89,3,0.05,1040.67,988.64,635.91,352.73,Credit Card,Jun,6,Q2
ORD-2025-1873,2025-07-12 04:05:00.250208,East,Apparel,T-Shirt,135.99,1,0.0,135.99,135.99,81.59,54.4,Credit Card,Jul,7,Q3
ORD-2025-1874,2025-10-29 11:04:09.207673,North,Sports & Outdoors,Dumbbell Set,438.7,3,0.0,1316.1,1316.1,859.17,456.93,Credit Card,Oct,10,Q4
ORD-2025-1875,2025-09-12 09:43:41.184320,North,Apparel,Sneakers,149.92,1,0.0,149.92,149.92,94.51,55.41,Cash on Delivery,Sep,9,Q3
ORD-2025-1876,2025-08-19 17:24:52.243536,North,Home & Kitchen,Air Fryer,55.33,2,0.1,110.66,99.59,61.74,37.85,Credit Card,Aug,8,Q3
ORD-2025-1877,2025-01-16 04:18:12.910758,North,Beauty & Care,Makeup Kit,72.86,3,0.1,218.58,196.72,140.74,55.98,Credit Card,Jan,1,Q1
ORD-2025-1878,2025-04-22 02:42:08.106755,East,Sports & Outdoors,Yoga Mat,366.45,1,0.0,366.45,366.45,237.19,129.26,UPI / Wallet,Apr,4,Q2
ORD-2025-1879,2025-01-03 10:17:18.865721,South,Beauty & Care,Skincare Set,107.36,2,0.15,214.72,182.51,117.97,64.54,UPI / Wallet,Jan,1,Q1
ORD-2025-1880,2025-11-16 16:14:00.700583,North,Sports & Outdoors,Water Bottle,201.11,1,0.0,201.11,201.11,98.97,102.14,UPI / Wallet,Nov,11,Q4
ORD-2025-1881,2025-12-27 23:08:21.417848,West,Beauty & Care,Skincare Set,115.31,3,0.0,345.93,345.93,224.64,121.29,Credit Card,Dec,12,Q4
ORD-2025-1882,2025-05-24 21:35:52.793994,East,Beauty & Care,Hair Dryer,117.13,3,0.0,351.39,351.39,174.89,176.5,UPI / Wallet,May,5,Q2
ORD-2025-1883,2025-01-13 03:26:34.328607,East,Electronics,Headphones,605.77,2,0.0,1211.54,1211.54,615.72,595.82,Cash on Delivery,Jan,1,Q1
ORD-2025-1884,2025-01-14 15:52:23.619683,West,Beauty & Care,Hair Dryer,75.38,2,0.0,150.76,150.76,103.07,47.69,Credit Card,Jan,1,Q1
ORD-2025-1885,2025-11-02 09:47:17.364470,North,Beauty & Care,Hair Dryer,21.79,4,0.05,87.16,82.8,63.18,19.62,UPI / Wallet,Nov,11,Q4
ORD-2025-1886,2025-05-31 21:10:39.532944,West,Electronics,Laptop,491.48,5,0.15,2457.4,2088.79,1468.58,620.21,Cash on Delivery,May,5,Q2
ORD-2025-1887,2025-01-11 22:17:54.895746,South,Beauty & Care,Skincare Set,37.28,2,0.05,74.56,70.83,36.06,34.77,Cash on Delivery,Jan,1,Q1
ORD-2025-1888,2025-06-05 03:10:57.547956,East,Beauty & Care,Perfume,50.44,4,0.2,201.76,161.41,104.4,57.01,Debit Card,Jun,6,Q2
ORD-2025-1889,2025-12-28 20:59:50.992493,East,Home & Kitchen,Blender,119.45,1,0.0,119.45,119.45,76.73,42.72,Cash on Delivery,Dec,12,Q4
ORD-2025-1890,2025-11-06 01:13:15.663052,West,Home & Kitchen,Coffee Maker,158.53,2,0.0,317.06,317.06,177.81,139.25,Debit Card,Nov,11,Q4
ORD-2025-1891,2025-06-08 04:02:36.130108,East,Apparel,T-Shirt,46.57,1,0.0,46.57,46.57,33.47,13.1,Credit Card,Jun,6,Q2
ORD-2025-1892,2025-08-23 23:25:10.258548,South,Beauty & Care,Makeup Kit,115.43,1,0.0,115.43,115.43,79.72,35.71,UPI / Wallet,Aug,8,Q3
ORD-2025-1893,2025-07-09 10:30:31.526271,West,Beauty & Care,Perfume,101.11,4,0.0,404.44,404.44,225.12,179.32,Credit Card,Jul,7,Q3
ORD-2025-1894,2025-06-06 08:19:36.980817,North,Apparel,Jeans,177.22,2,0.1,354.44,319.0,239.83,79.17,UPI / Wallet,Jun,6,Q2
ORD-2025-1895,2025-09-18 11:26:58.348623,East,Apparel,Sneakers,62.6,2,0.05,125.2,118.94,84.53,34.41,UPI / Wallet,Sep,9,Q3
ORD-2025-1896,2025-11-30 00:49:14.462051,North,Apparel,Jacket,95.64,5,0.05,478.2,454.29,334.54,119.75,Debit Card,Nov,11,Q4
ORD-2025-1897,2025-08-25 19:08:09.407839,East,Home & Kitchen,Cookware Set,91.27,5,0.05,456.35,433.53,335.75,97.78,Debit Card,Aug,8,Q3
ORD-2025-1898,2025-02-21 00:03:36.180150,South,Apparel,T-Shirt,137.31,5,0.1,686.55,617.9,419.11,198.79,UPI / Wallet,Feb,2,Q1
ORD-2025-1899,2025-09-22 10:10:06.505421,West,Electronics,Smartwatch,926.74,2,0.0,1853.48,1853.48,889.87,963.61,UPI / Wallet,Sep,9,Q3
ORD-2025-1900,2025-09-02 02:00:06.005004,North,Home & Kitchen,Coffee Maker,289.97,2,0.05,579.94,550.94,278.17,272.77,UPI / Wallet,Sep,9,Q3
ORD-2025-1901,2025-05-23 09:10:03.502919,North,Electronics,Smartwatch,1092.36,3,0.05,3277.08,3113.23,2245.09,868.14,UPI / Wallet,May,5,Q2
ORD-2025-1902,2025-05-03 22:51:32.577147,South,Home & Kitchen,Coffee Maker,59.81,3,0.05,179.43,170.46,100.01,70.45,Debit Card,May,5,Q2
ORD-2025-1903,2025-07-24 14:48:44.437030,West,Home & Kitchen,Cookware Set,102.53,2,0.0,205.06,205.06,153.38,51.68,Debit Card,Jul,7,Q3
ORD-2025-1904,2025-12-24 07:42:23.119266,South,Beauty & Care,Skincare Set,42.89,3,0.2,128.67,102.94,63.34,39.6,Debit Card,Dec,12,Q4
ORD-2025-1905,2025-05-13 01:26:28.323603,North,Electronics,Smartwatch,1062.06,2,0.05,2124.12,2017.91,981.25,1036.66,UPI / Wallet,May,5,Q2
ORD-2025-1906,2025-04-28 18:59:44.987489,North,Sports & Outdoors,Water Bottle,257.19,2,0.0,514.38,514.38,383.31,131.07,UPI / Wallet,Apr,4,Q2
ORD-2025-1907,2025-05-25 04:53:02.652210,West,Apparel,Jeans,125.09,1,0.2,125.09,100.07,55.71,44.36,UPI / Wallet,May,5,Q2
ORD-2025-1908,2025-09-30 14:53:32.677231,South,Beauty & Care,Hair Dryer,28.08,4,0.05,112.32,106.7,60.99,45.71,Credit Card,Sep,9,Q3
ORD-2025-1909,2025-01-20 17:35:40.783986,East,Apparel,Jacket,132.05,1,0.0,132.05,132.05,94.44,37.61,Credit Card,Jan,1,Q1
ORD-2025-1910,2025-01-24 16:18:48.940783,East,Beauty & Care,Makeup Kit,84.76,5,0.0,423.8,423.8,329.84,93.96,UPI / Wallet,Jan,1,Q1
ORD-2025-1911,2025-12-12 11:32:58.648874,North,Apparel,Sneakers,119.43,2,0.0,238.86,238.86,151.84,87.02,Credit Card,Dec,12,Q4
ORD-2025-1912,2025-04-23 00:33:37.681401,West,Apparel,Jacket,160.31,3,0.0,480.93,480.93,235.28,245.65,Credit Card,Apr,4,Q2
ORD-2025-1913,2025-08-16 23:50:23.519599,North,Sports & Outdoors,Dumbbell Set,427.89,3,0.0,1283.67,1283.67,643.46,640.21,Credit Card,Aug,8,Q3
ORD-2025-1914,2025-04-16 08:16:00.800667,North,Electronics,Smartwatch,234.89,2,0.15,469.78,399.31,273.72,125.59,UPI / Wallet,Apr,4,Q2
ORD-2025-1915,2025-07-13 16:30:49.541284,West,Apparel,Sneakers,126.91,3,0.0,380.73,380.73,191.58,189.15,Credit Card,Jul,7,Q3
ORD-2025-1916,2025-08-20 00:42:02.101751,West,Beauty & Care,Makeup Kit,79.22,5,0.0,396.1,396.1,226.98,169.12,Cash on Delivery,Aug,8,Q3
ORD-2025-1917,2025-08-31 06:17:06.855713,North,Electronics,Laptop,862.31,1,0.1,862.31,776.08,429.54,346.54,Debit Card,Aug,8,Q3
ORD-2025-1918,2025-07-25 05:23:04.153461,North,Home & Kitchen,Air Fryer,196.85,2,0.05,393.7,374.02,193.34,180.68,UPI / Wallet,Jul,7,Q3
ORD-2025-1919,2025-02-16 03:28:58.448707,North,Apparel,Jacket,86.26,5,0.15,431.3,366.6,242.19,124.41,Cash on Delivery,Feb,2,Q1
ORD-2025-1920,2025-11-22 17:57:17.864887,North,Beauty & Care,Makeup Kit,104.25,1,0.1,104.25,93.82,72.74,21.08,Credit Card,Nov,11,Q4
ORD-2025-1921,2025-08-08 04:32:37.631359,South,Beauty & Care,Makeup Kit,45.46,3,0.2,136.38,109.1,56.06,53.04,Credit Card,Aug,8,Q3
ORD-2025-1922,2025-12-13 23:58:47.939949,West,Electronics,Laptop,192.29,5,0.05,961.45,913.38,475.18,438.2,Credit Card,Dec,12,Q4
ORD-2025-1923,2025-07-24 22:05:54.295246,South,Sports & Outdoors,Dumbbell Set,368.7,5,0.05,1843.5,1751.32,1249.7,501.62,Credit Card,Jul,7,Q3
ORD-2025-1924,2025-06-02 09:36:28.824020,South,Home & Kitchen,Blender,154.16,4,0.0,616.64,616.64,379.64,237.0,UPI / Wallet,Jun,6,Q2
ORD-2025-1925,2025-10-27 08:04:00.200166,North,Home & Kitchen,Blender,158.07,3,0.05,474.21,450.5,290.52,159.98,UPI / Wallet,Oct,10,Q4
ORD-2025-1926,2025-11-01 19:12:57.648040,East,Beauty & Care,Skincare Set,115.8,5,0.1,579.0,521.1,251.8,269.3,Credit Card,Nov,11,Q4
ORD-2025-1927,2025-06-06 22:53:56.697247,South,Home & Kitchen,Air Fryer,47.47,3,0.0,142.41,142.41,109.78,32.63,Credit Card,Jun,6,Q2
ORD-2025-1928,2025-04-01 18:32:07.606338,West,Beauty & Care,Skincare Set,94.61,3,0.05,283.83,269.64,207.51,62.13,Debit Card,Apr,4,Q2
ORD-2025-1929,2025-03-16 01:48:05.404503,West,Electronics,Smartwatch,620.34,4,0.0,2481.36,2481.36,1744.9,736.46,UPI / Wallet,Mar,3,Q1
ORD-2025-1930,2025-01-03 17:34:28.723936,East,Beauty & Care,Skincare Set,34.74,3,0.15,104.22,88.59,46.4,42.19,Credit Card,Jan,1,Q1
ORD-2025-1931,2025-04-01 11:14:57.748123,South,Apparel,Jeans,73.03,1,0.0,73.03,73.03,44.27,28.76,Cash on Delivery,Apr,4,Q2
ORD-2025-1932,2025-10-20 01:12:03.603002,East,Electronics,Laptop,218.14,4,0.05,872.56,828.93,412.71,416.22,UPI / Wallet,Oct,10,Q4
ORD-2025-1933,2025-03-22 18:05:42.285237,West,Sports & Outdoors,Yoga Mat,268.97,3,0.0,806.91,806.91,467.87,339.04,Credit Card,Mar,3,Q1
ORD-2025-1934,2025-05-16 02:18:06.905754,North,Beauty & Care,Skincare Set,93.95,2,0.0,187.9,187.9,124.6,63.3,UPI / Wallet,May,5,Q2
ORD-2025-1935,2025-12-03 16:15:12.760633,West,Sports & Outdoors,Bicycle,449.11,4,0.1,1796.44,1616.8,940.43,676.37,Credit Card,Dec,12,Q4
ORD-2025-1936,2025-07-20 23:22:46.138448,North,Electronics,Laptop,205.12,2,0.1,410.24,369.22,186.62,182.6,Credit Card,Jul,7,Q3
ORD-2025-1937,2025-05-03 01:00:03.002502,North,Apparel,Jeans,42.14,3,0.05,126.42,120.1,69.5,50.6,Credit Card,May,5,Q2
ORD-2025-1938,2025-02-10 01:45:41.284403,East,Home & Kitchen,Cookware Set,187.06,1,0.2,187.06,149.65,72.59,77.06,UPI / Wallet,Feb,2,Q1
ORD-2025-1939,2025-09-12 09:43:41.184320,West,Sports & Outdoors,Yoga Mat,372.17,3,0.05,1116.51,1060.68,687.85,372.83,UPI / Wallet,Sep,9,Q3
ORD-2025-1940,2025-11-20 22:14:18.715596,East,Sports & Outdoors,Dumbbell Set,303.99,3,0.0,911.97,911.97,634.28,277.69,UPI / Wallet,Nov,11,Q4
ORD-2025-1941,2025-06-07 06:11:06.555462,East,Apparel,Jeans,163.35,4,0.0,653.4,653.4,423.33,230.07,UPI / Wallet,Jun,6,Q2
ORD-2025-1942,2025-07-20 16:05:36.280233,West,Apparel,T-Shirt,157.24,1,0.0,157.24,157.24,106.25,50.99,Credit Card,Jul,7,Q3
ORD-2025-1943,2025-09-21 05:01:27.072560,South,Apparel,Jeans,32.93,5,0.1,164.65,148.18,82.83,65.35,Credit Card,Sep,9,Q3
ORD-2025-1944,2025-12-09 17:58:29.924937,North,Electronics,Smartphone,917.77,1,0.05,917.77,871.88,619.41,252.47,Credit Card,Dec,12,Q4
ORD-2025-1945,2025-03-12 10:22:07.105921,East,Home & Kitchen,Air Fryer,61.19,5,0.15,305.95,260.06,176.33,83.73,UPI / Wallet,Mar,3,Q1
ORD-2025-1946,2025-01-06 03:51:47.589658,West,Home & Kitchen,Cookware Set,158.75,1,0.0,158.75,158.75,102.97,55.78,Debit Card,Jan,1,Q1
ORD-2025-1947,2025-07-25 05:23:04.153461,South,Electronics,Smartwatch,437.57,2,0.1,875.14,787.63,513.02,274.61,Debit Card,Jul,7,Q3
ORD-2025-1948,2025-08-28 12:42:38.131776,East,Home & Kitchen,Air Fryer,118.7,2,0.1,237.4,213.66,138.9,74.76,Cash on Delivery,Aug,8,Q3
ORD-2025-1949,2025-01-15 13:43:53.194328,North,Home & Kitchen,Blender,158.87,3,0.1,476.61,428.95,289.57,139.38,Credit Card,Jan,1,Q1
ORD-2025-1950,2025-08-21 05:50:41.534612,West,Apparel,Jeans,73.31,2,0.05,146.62,139.29,95.16,44.13,UPI / Wallet,Aug,8,Q3
ORD-2025-1951,2025-12-14 07:15:57.798165,West,Apparel,Jacket,155.13,1,0.0,155.13,155.13,115.43,39.7,Credit Card,Dec,12,Q4
ORD-2025-1952,2025-01-24 09:01:39.082568,North,Electronics,Laptop,470.65,5,0.0,2353.25,2353.25,1170.57,1182.68,UPI / Wallet,Jan,1,Q1
ORD-2025-1953,2025-08-30 15:42:47.139282,South,Electronics,Laptop,857.4,5,0.0,4287.0,4287.0,2292.48,1994.52,UPI / Wallet,Aug,8,Q3
ORD-2025-1954,2025-04-07 12:58:14.912427,West,Beauty & Care,Perfume,42.39,3,0.15,127.17,108.09,70.87,37.22,Credit Card,Apr,4,Q2
ORD-2025-1955,2025-05-12 10:52:08.607172,North,Electronics,Laptop,602.3,5,0.15,3011.5,2559.78,1814.09,745.69,Credit Card,May,5,Q2
ORD-2025-1956,2025-12-04 14:06:42.335279,South,Beauty & Care,Perfume,84.5,3,0.0,253.5,253.5,181.34,72.16,Cash on Delivery,Dec,12,Q4
ORD-2025-1957,2025-09-14 20:01:00.050041,South,Apparel,T-Shirt,178.14,4,0.0,712.56,712.56,436.59,275.97,UPI / Wallet,Sep,9,Q3
ORD-2025-1958,2025-12-17 15:24:46.238532,South,Beauty & Care,Hair Dryer,114.03,2,0.1,228.06,205.25,151.68,53.57,Credit Card,Dec,12,Q4
ORD-2025-1959,2025-09-28 19:10:33.527939,South,Apparel,Sneakers,133.03,2,0.15,266.06,226.15,165.52,60.63,Credit Card,Sep,9,Q3
ORD-2025-1960,2025-03-26 09:31:40.583819,North,Apparel,Sneakers,84.14,4,0.1,336.56,302.9,151.23,151.67,Credit Card,Mar,3,Q1
ORD-2025-1961,2025-06-09 23:45:35.279399,North,Apparel,Sneakers,142.25,1,0.0,142.25,142.25,106.89,35.36,Credit Card,Jun,6,Q2
ORD-2025-1962,2025-11-17 21:22:40.133444,South,Home & Kitchen,Coffee Maker,209.5,1,0.0,209.5,209.5,112.5,97.0,UPI / Wallet,Nov,11,Q4
ORD-2025-1963,2025-05-12 10:52:08.607172,East,Sports & Outdoors,Bicycle,381.26,4,0.05,1525.04,1448.79,866.27,582.52,UPI / Wallet,May,5,Q2
ORD-2025-1964,2025-02-23 17:38:04.904086,South,Beauty & Care,Makeup Kit,32.28,4,0.0,129.12,129.12,87.4,41.72,UPI / Wallet,Feb,2,Q1
ORD-2025-1965,2025-11-21 20:05:48.290241,East,Apparel,Jeans,38.49,1,0.15,38.49,32.72,19.91,12.81,Credit Card,Nov,11,Q4
ORD-2025-1966,2025-10-10 08:02:48.140116,North,Apparel,Jeans,139.68,5,0.1,698.4,628.56,362.29,266.27,UPI / Wallet,Oct,10,Q4
ORD-2025-1967,2025-02-15 05:37:28.874061,South,Electronics,Laptop,1066.44,5,0.0,5332.2,5332.2,2821.04,2511.16,Cash on Delivery,Feb,2,Q1
ORD-2025-1968,2025-02-18 21:03:27.172643,East,Beauty & Care,Hair Dryer,28.77,4,0.0,115.08,115.08,82.63,32.45,Cash on Delivery,Feb,2,Q1
ORD-2025-1969,2025-09-20 21:44:17.214345,North,Apparel,T-Shirt,110.53,5,0.0,552.65,552.65,385.13,167.52,UPI / Wallet,Sep,9,Q3
ORD-2025-1970,2025-05-05 18:34:31.726438,South,Apparel,T-Shirt,135.93,4,0.05,543.72,516.53,283.87,232.66,Debit Card,May,5,Q2
ORD-2025-1971,2025-09-30 00:19:12.960800,West,Home & Kitchen,Coffee Maker,149.25,3,0.0,447.75,447.75,298.03,149.72,UPI / Wallet,Sep,9,Q3
